timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
8.8893,6,61,77,4.5651,5.6230,7.8209,10.0000,180,1,"Human(Clone):7.52:0.04:16.76",0.5440,-0.0411,-0.0540,0.0236,1.1713,0.0107,0.0122,0.0205,0.3084,0.5174,-24.7410,15.1847,5.0791,0.4129,False,False,"Parcel_1","-23.890:0.700:14.605","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-9.587|H3:19.954:0.050:-15.120|H4:4.224:0.050:10.029|H5:8.421:0.050:5.819","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-9.437:0.050:9.756|F2:20.000:0.050:-1.911","F1:-0.305:0.000:-0.229|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-9.587","0.000:0.000:0.656","19.954:0.050:-15.120","-0.335:0.000:0.564","4.224:0.050:10.029","-0.001:0.000:-0.656","8.421:0.050:5.819","-0.002:0.000:-0.800","-9.437:0.050:9.756","-0.305:0.000:-0.229","20.000:0.050:-1.911","0.000:0.000:1.066",99.716,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:8.889|H2:8.889|H3:8.889|H4:8.889|H5:8.889|F1:8.889|F2:8.889","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","8.889",True,True
8.9992,6,61,78,4.5633,6.2437,6.8527,10.0000,180,1,"Human(Clone):4.19:0.08:9.95",0.6222,0.0121,-0.0015,0.0030,1.1828,0.0404,0.0252,0.0197,0.7309,0.5711,-24.7342,15.2522,5.8324,0.6510,False,False,"Parcel_1","-23.858:0.700:14.643","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-9.515|H3:19.917:0.050:-15.058|H4:4.224:0.050:9.957|H5:8.421:0.050:5.731","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-9.477:0.050:9.730|F2:20.000:0.050:-1.794","F1:-0.407:0.000:-0.233|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-9.515","0.000:0.000:0.656","19.917:0.050:-15.058","-0.335:0.000:0.564","4.224:0.050:9.957","-0.001:0.000:-0.656","8.421:0.050:5.731","-0.002:0.000:-0.800","-9.477:0.050:9.730","-0.407:0.000:-0.233","20.000:0.050:-1.794","0.000:0.000:1.066",99.711,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:8.999|H2:8.999|H3:8.999|H4:8.999|H5:8.999|F1:8.999|F2:8.999","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","8.999",True,True
9.1182,6,61,79,4.6064,7.3188,6.0374,10.0000,180,1,"Human(Clone):4.24:0.06:9.92",0.5218,-0.0226,-0.0560,-0.0294,1.1444,0.0216,0.0309,0.0384,0.8291,1.0297,-24.7161,15.3435,12.1214,0.9294,False,False,"Parcel_1","-23.807:0.700:14.691","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-9.436|H3:19.877:0.050:-14.990|H4:4.224:0.050:9.879|H5:8.421:0.050:5.635","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-9.534:0.050:9.704|F2:20.000:0.050:-1.667","F1:-0.523:0.000:-0.212|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-9.436","0.000:0.000:0.656","19.877:0.050:-14.990","-0.335:0.000:0.564","4.224:0.050:9.879","-0.001:0.000:-0.656","8.421:0.050:5.635","-0.002:0.000:-0.800","-9.534:0.050:9.704","-0.523:0.000:-0.212","20.000:0.050:-1.667","0.000:0.000:1.066",99.706,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:9.118|H2:9.118|H3:9.118|H4:9.118|H5:9.118|F1:9.118|F2:9.118","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","9.118",True,True
9.2400,6,61,80,4.6372,9.0327,5.5048,9.9779,180,2,"Forklift(Clone):-9.54:0.06:9.68|Human(Clone):4.25:0.08:9.81",0.5704,0.0593,0.0929,0.0063,1.1176,0.0075,0.0164,0.0232,0.6890,0.9758,-24.6805,15.4687,19.4360,0.8324,False,False,"Parcel_1","-23.739:0.700:14.747","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-9.357|H3:19.836:0.050:-14.922|H4:4.224:0.050:9.799|H5:8.421:0.050:5.538","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-9.606:0.050:9.681|F2:20.000:0.050:-1.537","F1:-0.642:0.000:-0.163|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-9.357","0.000:0.000:0.656","19.836:0.050:-14.922","-0.335:0.000:0.564","4.224:0.050:9.799","-0.001:0.000:-0.656","8.421:0.050:5.538","-0.002:0.000:-0.800","-9.606:0.050:9.681","-0.642:0.000:-0.163","20.000:0.050:-1.537","0.000:0.000:1.066",99.700,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:9.240|H2:9.240|H3:9.240|H4:9.240|H5:9.240|F1:9.240|F2:9.240","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","9.240",True,True
9.3415,6,61,81,4.6597,10.0000,5.2153,10.0000,180,1,"Forklift(Clone):-9.64:0.04:9.64",0.5472,0.0682,-0.0839,0.0178,0.9903,0.0097,0.0200,0.0567,0.5037,1.4287,-24.6453,15.5515,25.2515,0.9662,False,False,"Parcel_1","-23.665:0.700:14.790","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-9.290|H3:19.802:0.050:-14.864|H4:4.223:0.050:9.733|H5:8.420:0.050:5.457","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-9.677:0.050:9.668|F2:20.000:0.050:-1.429","F1:-0.736:0.000:-0.099|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-9.290","0.000:0.000:0.656","19.802:0.050:-14.864","-0.335:0.000:0.564","4.223:0.050:9.733","-0.001:0.000:-0.656","8.420:0.050:5.457","-0.002:0.000:-0.800","-9.677:0.050:9.668","-0.736:0.000:-0.099","20.000:0.050:-1.429","0.000:0.000:1.066",99.696,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:9.341|H2:9.341|H3:9.341|H4:9.341|H5:9.341|F1:9.341|F2:9.341","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","9.341",True,True
9.4520,6,61,82,4.7154,9.9873,5.0009,10.0000,180,1,"Forklift(Clone):-9.75:0.09:9.67",0.5351,0.0129,0.0930,-0.0035,0.8135,0.0291,0.0347,0.0577,0.7255,1.2066,-24.5755,15.6734,33.8096,0.9660,False,False,"Parcel_1","-23.568:0.700:14.831","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-9.218|H3:19.765:0.050:-14.802|H4:4.223:0.050:9.660|H5:8.420:0.050:5.368","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-9.765:0.050:9.663|F2:20.000:0.050:-1.311","F1:-0.831:0.000:-0.007|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-9.218","0.000:0.000:0.656","19.765:0.050:-14.802","-0.335:0.000:0.564","4.223:0.050:9.660","-0.001:0.000:-0.656","8.420:0.050:5.368","-0.002:0.000:-0.800","-9.765:0.050:9.663","-0.831:0.000:-0.007","20.000:0.050:-1.311","0.000:0.000:1.066",99.691,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:9.452|H2:9.452|H3:9.452|H4:9.452|H5:9.452|F1:9.452|F2:9.452","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","9.452",True,True
9.5535,6,61,83,4.7375,9.9825,4.9242,10.0000,180,1,"Forklift(Clone):-9.81:0.02:9.64",0.6643,-0.0104,0.0635,-0.0213,0.6530,-0.0099,0.0392,0.0461,0.9978,1.1728,-24.5059,15.7598,39.9624,1.0853,False,False,"Parcel_1","-23.467:0.700:14.863","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-9.151|H3:19.731:0.050:-14.745|H4:4.223:0.050:9.594|H5:8.420:0.050:5.287","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-9.854:0.050:9.669|F2:20.000:0.050:-1.203","F1:-0.908:0.000:0.097|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-9.151","0.000:0.000:0.656","19.731:0.050:-14.745","-0.335:0.000:0.564","4.223:0.050:9.594","-0.001:0.000:-0.656","8.420:0.050:5.287","-0.002:0.000:-0.800","-9.854:0.050:9.669","-0.908:0.000:0.097","20.000:0.050:-1.203","0.000:0.000:1.066",99.686,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:9.553|H2:9.553|H3:9.553|H4:9.553|H5:9.553|F1:9.553|F2:9.553","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","9.553",True,True
9.6710,6,61,84,4.7603,10.0000,4.8934,9.9706,180,1,"Forklift(Clone):-9.86:0.04:9.70",0.7739,0.0301,0.0184,-0.0030,0.5610,0.0334,0.0194,0.0310,0.8916,1.4224,-24.4331,15.8404,44.0594,1.1570,False,False,"Parcel_1","-23.337:0.700:14.894","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-9.074|H3:19.692:0.050:-14.679|H4:4.223:0.050:9.517|H5:8.420:0.050:5.193","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-9.961:0.050:9.685|F2:20.000:0.050:-1.078","F1:-0.885:0.000:0.133|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-9.074","0.000:0.000:0.656","19.692:0.050:-14.679","-0.335:0.000:0.564","4.223:0.050:9.517","-0.001:0.000:-0.656","8.420:0.050:5.193","-0.002:0.000:-0.800","-9.961:0.050:9.685","-0.885:0.000:0.133","20.000:0.050:-1.078","0.000:0.000:1.066",99.681,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:9.671|H2:9.671|H3:9.671|H4:9.671|H5:9.671|F1:9.671|F2:9.671","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","9.671",True,True
9.7826,6,61,85,4.7922,10.0000,4.8524,10.0000,180,1,"Forklift(Clone):-10.03:0.04:9.70",0.0959,0.0028,-0.0371,0.0127,0.4264,-0.0236,0.0499,0.0536,1.3641,1.4670,-24.3119,15.9375,54.2903,1.4155,False,False,"Parcel_1","-23.208:0.700:14.917","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-9.001|H3:19.654:0.050:-14.616|H4:4.223:0.050:9.443|H5:8.420:0.050:5.104","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-10.052:0.050:9.696|F2:20.000:0.050:-0.959","F1:-0.774:0.000:0.084|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-9.001","0.000:0.000:0.656","19.654:0.050:-14.616","-0.335:0.000:0.564","4.223:0.050:9.443","-0.001:0.000:-0.656","8.420:0.050:5.104","-0.002:0.000:-0.800","-10.052:0.050:9.696","-0.774:0.000:0.084","20.000:0.050:-0.959","0.000:0.000:1.066",99.676,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:9.783|H2:9.783|H3:9.783|H4:9.783|H5:9.783|F1:9.783|F2:9.783","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","9.783",True,True
9.9013,6,61,86,4.8077,10.0000,4.8293,10.0000,180,1,"Forklift(Clone):-10.06:0.04:9.71",-0.1083,-0.0092,0.0484,-0.0320,0.3026,0.0078,0.0422,0.0118,1.9137,0.5360,-24.1647,16.0195,58.7610,1.2249,False,False,"Parcel_1","-23.068:0.700:14.937","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-8.923|H3:19.615:0.050:-14.549|H4:4.223:0.050:9.366|H5:8.419:0.050:5.009","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-10.137:0.050:9.704|F2:20.000:0.050:-0.832","F1:-0.703:0.000:0.077|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-8.923","0.000:0.000:0.656","19.615:0.050:-14.549","-0.335:0.000:0.564","4.223:0.050:9.366","-0.001:0.000:-0.656","8.419:0.050:5.009","-0.002:0.000:-0.800","-10.137:0.050:9.704","-0.703:0.000:0.077","20.000:0.050:-0.832","0.000:0.000:1.066",99.671,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:9.901|H2:9.901|H3:9.901|H4:9.901|H5:9.901|F1:9.901|F2:9.901","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","9.901",True,True
10.0074,6,61,87,4.8015,10.0000,4.8385,9.9917,180,2,"Human(Clone):-4.19:0.01:-8.87|Forklift(Clone):-10.20:0.08:9.73",-0.0264,0.0043,0.0185,-0.0319,0.2505,-0.0037,0.0335,0.0090,1.4496,0.3876,-24.0605,16.0843,55.6097,0.9186,False,False,"Parcel_1","-22.943:0.700:14.950","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-8.853|H3:19.579:0.050:-14.489|H4:4.223:0.050:9.296|H5:8.419:0.050:4.924","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-10.204:0.050:9.709|F2:20.000:0.050:-0.719","F1:-0.613:0.000:0.053|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-8.853","0.000:0.000:0.656","19.579:0.050:-14.489","-0.335:0.000:0.564","4.223:0.050:9.296","-0.001:0.000:-0.656","8.419:0.050:4.924","-0.002:0.000:-0.800","-10.204:0.050:9.709","-0.613:0.000:0.053","20.000:0.050:-0.719","0.000:0.000:1.066",99.666,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:10.007|H2:10.007|H3:10.007|H4:10.007|H5:10.007|F1:10.007|F2:10.007","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","10.007",True,True
10.1118,6,61,88,4.7839,9.9782,4.7839,10.0000,180,2,"Human(Clone):-4.22:0.03:-8.79|Forklift(Clone):-10.23:0.06:9.75",0.0897,0.0038,-0.0059,0.0040,0.1839,0.0420,0.0327,0.0117,1.5773,0.5668,-23.9520,16.1558,55.1624,1.0721,False,False,"Parcel_1","-22.818:0.700:14.961","P3","D1-Electronics","EP0061-P01|DEST:D1-Electronics|TASK:E1-T01","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:7.503:0.050:16.741|H2:-4.200:0.050:-8.785|H3:19.544:0.050:-14.430|H4:4.223:0.050:9.227|H5:8.419:0.050:4.841","H1:0.000:0.000:0.000|H2:0.000:0.000:0.656|H3:-0.335:0.000:0.564|H4:-0.001:0.000:-0.656|H5:-0.002:0.000:-0.800","F1:-10.260:0.050:9.712|F2:20.000:0.050:-0.608","F1:-0.517:0.000:0.030|F2:0.000:0.000:1.066","7.503:0.050:16.741","0.000:0.000:0.000","-4.200:0.050:-8.785","0.000:0.000:0.656","19.544:0.050:-14.430","-0.335:0.000:0.564","4.223:0.050:9.227","-0.001:0.000:-0.656","8.419:0.050:4.841","-0.002:0.000:-0.800","-10.260:0.050:9.712","-0.517:0.000:0.030","20.000:0.050:-0.608","0.000:0.000:1.066",99.661,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,False,True,True,"H1:10.112|H2:10.112|H3:10.112|H4:10.112|H5:10.112|F1:10.112|F2:10.112","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:Receiving-dock inspection: station at maximum capacity:Transport to work bay:load=True:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Transport to work bay:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","10.112",True,True
