timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,parcel_mass,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
25.4733,4,4,250,0.4152,9.2005,9.9994,10.0000,180,2,"Human(Clone):-22.02:-0.01:-2.65|Parcel_2_PD2_to_R2:-21.97:0.39:0.00",0.0423,0.0053,0.0150,-0.0106,1.5281,-0.0010,0.0281,0.0347,1.3699,1.6902,-12.1693,-4.2021,61.5911,1.5301,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.261|H2:-4.200:0.000:6.877|H3:-22.000:0.000:-2.671|H4:4.200:0.000:-1.827|H5:8.400:0.000:1.674","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-6.302","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.261","0.000:0.000:-0.800","-4.200:0.000:6.877","0.000:0.000:0.800","-22.000:0.000:-2.671","0.000:0.000:-0.800","4.200:0.000:-1.827","0.000:0.000:0.800","8.400:0.000:1.674","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-6.302","0.000:0.000:1.300",99.201,"Nominal",0.000,1,"NavigateToSource:Forward"
25.5747,4,4,251,0.5857,10.0000,9.9830,10.0000,180,2,"Human(Clone):-22.00:-0.01:-2.73|Parcel_2_PD2_to_R2:-22.00:0.33:0.02",0.0500,0.0148,0.0204,0.0172,1.5721,0.0036,0.0323,0.0512,1.5822,2.5040,-12.0233,-4.1458,72.4701,2.0431,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.342|H2:-4.200:0.000:6.958|H3:-22.000:0.000:-2.752|H4:4.200:0.000:-1.746|H5:8.400:0.000:1.755","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-6.170","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.342","0.000:0.000:-0.800","-4.200:0.000:6.958","0.000:0.000:0.800","-22.000:0.000:-2.752","0.000:0.000:-0.800","4.200:0.000:-1.746","0.000:0.000:0.800","8.400:0.000:1.755","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-6.170","0.000:0.000:1.300",99.199,"Nominal",0.000,1,"NavigateToSource:Forward"
25.6767,4,4,252,5.6396,9.9984,9.6424,10.0000,180,2,"Human(Clone):-22.04:0.00:-2.80|Parcel_2_PD2_to_R2:-22.03:0.33:-0.04",0.0900,0.0722,-0.0059,0.0110,1.5784,-0.0079,0.0299,0.0356,1.4282,1.7026,-11.8902,-4.1288,84.2071,1.5654,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.424|H2:-4.200:0.000:7.040|H3:-22.000:0.000:-2.833|H4:4.200:0.000:-1.664|H5:8.400:0.000:1.837","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-6.037","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.424","0.000:0.000:-0.800","-4.200:0.000:7.040","0.000:0.000:0.800","-22.000:0.000:-2.833","0.000:0.000:-0.800","4.200:0.000:-1.664","0.000:0.000:0.800","8.400:0.000:1.837","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-6.037","0.000:0.000:1.300",99.197,"Nominal",0.000,1,"NavigateToSource:Forward"
25.7785,4,4,253,5.3895,9.9694,8.8189,10.0000,180,2,"Human(Clone):-22.01:-0.02:-2.93|Parcel_2_PD2_to_R2:-22.03:0.36:-0.03",0.0586,0.0413,0.0647,-0.0141,1.3447,0.0199,0.0411,0.0436,1.8616,1.9724,-11.7322,-4.1148,86.3326,1.9170,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.505|H2:-4.200:0.000:7.121|H3:-22.000:0.000:-2.915|H4:4.200:0.000:-1.583|H5:8.400:0.000:1.918","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-5.905","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.505","0.000:0.000:-0.800","-4.200:0.000:7.121","0.000:0.000:0.800","-22.000:0.000:-2.915","0.000:0.000:-0.800","4.200:0.000:-1.583","0.000:0.000:0.800","8.400:0.000:1.918","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-5.905","0.000:0.000:1.300",99.195,"Nominal",0.000,1,"NavigateToSource:Forward"
25.8805,4,4,254,5.1481,9.9703,8.3937,10.0000,180,2,"Human(Clone):-22.01:-0.01:-2.96|Parcel_2_PD2_to_R2:-22.03:0.35:-0.03",0.0482,-0.0069,-0.0557,0.0066,1.0817,-0.0206,0.0214,0.0493,0.9622,2.2209,-11.6035,-4.1238,97.8233,1.5916,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.587|H2:-4.200:0.000:7.203|H3:-22.000:0.000:-2.996|H4:4.200:0.000:-1.501|H5:8.400:0.000:2.000","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-5.772","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.587","0.000:0.000:-0.800","-4.200:0.000:7.203","0.000:0.000:0.800","-22.000:0.000:-2.996","0.000:0.000:-0.800","4.200:0.000:-1.501","0.000:0.000:0.800","8.400:0.000:2.000","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-5.772","0.000:0.000:1.300",99.193,"Nominal",0.000,1,"NavigateToSource:Forward"
25.9817,4,4,255,4.8865,10.0000,8.0901,9.9964,180,2,"Human(Clone):-22.04:-0.01:-3.07|Parcel_2_PD2_to_R2:-22.02:0.39:0.00",-0.0005,-0.0259,0.0251,-0.0043,0.8403,-0.0029,0.0433,0.0189,2.1330,0.9325,-11.4678,-4.1617,106.7810,1.5327,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.668|H2:-4.200:0.000:7.284|H3:-22.000:0.000:-3.077|H4:4.200:0.000:-1.420|H5:8.400:0.000:2.081","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-5.641","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.668","0.000:0.000:-0.800","-4.200:0.000:7.284","0.000:0.000:0.800","-22.000:0.000:-3.077","0.000:0.000:-0.800","4.200:0.000:-1.420","0.000:0.000:0.800","8.400:0.000:2.081","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-5.641","0.000:0.000:1.300",99.191,"Nominal",0.000,1,"NavigateToSource:Forward"
26.0846,4,4,256,4.6335,9.9904,8.0078,9.9990,180,3,"Human(Clone):-4.19:0.04:7.33|Human(Clone):-21.97:0.01:-3.13|Parcel_2_PD2_to_R2:-22.02:0.37:-0.02",-0.0321,-0.0662,-0.0557,0.0084,0.6336,-0.0044,0.0249,0.0266,1.1069,1.1835,-11.3244,-4.2111,109.5031,1.1452,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.750|H2:-4.200:0.000:7.366|H3:-22.000:0.000:-3.160|H4:4.200:0.000:-1.338|H5:8.400:0.000:2.163","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-5.507","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.750","0.000:0.000:-0.800","-4.200:0.000:7.366","0.000:0.000:0.800","-22.000:0.000:-3.160","0.000:0.000:-0.800","4.200:0.000:-1.338","0.000:0.000:0.800","8.400:0.000:2.163","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-5.507","0.000:0.000:1.300",99.189,"Nominal",0.000,1,"NavigateToSource:Forward"
26.1865,4,4,257,4.4072,9.9941,7.9312,9.9879,180,3,"Human(Clone):-4.20:0.03:7.42|Human(Clone):-22.02:0.00:-3.23|Parcel_2_PD2_to_R2:-22.00:0.33:0.01",0.0323,-0.0224,0.0487,0.0000,0.4835,0.0006,0.0461,0.0369,2.0565,1.6499,-11.1773,-4.2583,106.4087,1.8532,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.832|H2:-4.200:0.000:7.448|H3:-22.000:0.000:-3.241|H4:4.200:0.000:-1.256|H5:8.400:0.000:2.245","H1:0.000:0.000:-0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-5.375","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.832","0.000:0.000:-0.800","-4.200:0.000:7.448","0.000:0.000:0.800","-22.000:0.000:-3.241","0.000:0.000:-0.800","4.200:0.000:-1.256","0.000:0.000:0.800","8.400:0.000:2.245","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-5.375","0.000:0.000:1.300",99.187,"Nominal",0.000,1,"NavigateToSource:Forward"
26.2872,4,4,258,4.1722,10.0000,7.8779,10.0000,180,3,"Human(Clone):-4.20:0.02:7.51|Human(Clone):-22.04:-0.02:-3.27|Parcel_2_PD2_to_R2:-22.01:0.32:-0.01",-0.0811,0.0285,-0.0232,-0.0109,0.3892,0.0263,0.0511,0.0264,2.2865,1.1826,-11.0807,-4.2907,106.6150,1.7345,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.795|H2:-4.200:0.000:7.528|H3:-22.000:0.000:-3.322|H4:4.200:0.000:-1.176|H5:8.400:0.000:2.325","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-5.243","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.795","0.000:0.000:0.800","-4.200:0.000:7.528","0.000:0.000:0.800","-22.000:0.000:-3.322","0.000:0.000:-0.800","4.200:0.000:-1.176","0.000:0.000:0.800","8.400:0.000:2.325","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-5.243","0.000:0.000:1.300",99.185,"Nominal",0.000,1,"NavigateToSource:Forward"
26.3890,4,4,259,3.9656,4.2593,7.8435,9.9905,180,4,"Human(Clone):-4.24:-0.01:7.61|Forklift(Clone):-0.53:-0.03:3.40|Human(Clone):-22.04:0.01:-3.35|Parcel_2_PD2_to_R2:-21.97:0.34:0.01",0.0403,0.0305,-0.0397,-0.0023,0.2818,-0.0024,0.0299,0.0348,1.3628,1.5880,-10.9190,-4.3538,113.6890,1.4754,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.713|H2:-4.200:0.000:7.610|H3:-22.000:0.000:-3.403|H4:4.200:0.000:-1.094|H5:8.400:0.000:2.407","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-5.111","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.713","0.000:0.000:0.800","-4.200:0.000:7.610","0.000:0.000:0.800","-22.000:0.000:-3.403","0.000:0.000:-0.800","4.200:0.000:-1.094","0.000:0.000:0.800","8.400:0.000:2.407","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-5.111","0.000:0.000:1.300",99.183,"Nominal",0.000,1,"NavigateToSource:Forward"
26.4909,4,4,260,3.7001,3.7907,7.8574,9.9673,180,5,"Human(Clone):-4.22:0.04:7.66|Forklift(Clone):-0.52:0.03:3.38|MovableObstacle(Clone):-0.03:0.04:4.50|Human(Clone):-22.04:0.02:-3.42|Parcel_2_PD2_to_R2:-21.99:0.37:-0.03",0.0840,-0.0014,0.0049,-0.0178,0.2227,-0.0101,0.0469,0.0277,2.2842,1.3515,-10.8038,-4.4234,121.5382,1.8178,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.632|H2:-4.200:0.000:7.691|H3:-22.000:0.000:-3.485|H4:4.200:0.000:-1.013|H5:8.400:0.000:2.488","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-4.979","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.632","0.000:0.000:0.800","-4.200:0.000:7.691","0.000:0.000:0.800","-22.000:0.000:-3.485","0.000:0.000:-0.800","4.200:0.000:-1.013","0.000:0.000:0.800","8.400:0.000:2.488","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-4.979","0.000:0.000:1.300",99.181,"Nominal",0.000,1,"NavigateToSource:Forward"
26.5911,4,4,261,3.4839,3.5280,7.8521,9.9827,180,5,"Human(Clone):-4.22:-0.01:7.78|Forklift(Clone):-0.51:0.02:3.39|MovableObstacle(Clone):0.01:0.02:4.46|Human(Clone):-22.03:-0.01:-3.58|Parcel_2_PD2_to_R2:-21.97:0.35:0.01",-0.0347,-0.0273,0.0183,0.0119,0.1747,0.0009,0.0409,0.0259,1.7989,1.1401,-10.6527,-4.5306,124.5805,1.4695,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.552|H2:-4.200:0.000:7.771|H3:-22.000:0.000:-3.565|H4:4.200:0.000:-0.933|H5:8.400:0.000:2.568","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-4.849","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.552","0.000:0.000:0.800","-4.200:0.000:7.771","0.000:0.000:0.800","-22.000:0.000:-3.565","0.000:0.000:-0.800","4.200:0.000:-0.933","0.000:0.000:0.800","8.400:0.000:2.568","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-4.849","0.000:0.000:1.300",99.179,"Nominal",0.000,1,"NavigateToSource:Forward"
26.6911,4,4,262,3.2243,3.2740,7.8772,10.0000,180,5,"Human(Clone):-4.20:-0.03:7.79|Forklift(Clone):-0.56:0.01:3.39|MovableObstacle(Clone):0.00:0.02:4.46|Human(Clone):-22.02:0.00:-3.63|Parcel_2_PD2_to_R2:-21.99:0.36:0.03",0.0376,0.0133,-0.0519,0.0249,0.1471,-0.0037,0.0352,0.0358,1.5292,1.5575,-10.5349,-4.6151,125.5616,1.5433,False,False,"Parcel_2","-22.000:0.350:0.000","PD2","R2",3.000,False,False,True,True,True,True,"H1:-8.400:0.000:-9.472|H2:-4.200:0.000:7.851|H3:-22.000:0.000:-3.645|H4:4.200:0.000:-0.853|H5:8.400:0.000:2.648","H1:0.000:0.000:0.800|H2:0.000:0.000:0.800|H3:0.000:0.000:-0.800|H4:0.000:0.000:0.800|H5:0.000:0.000:0.800","F1:-0.515:0.000:3.399|F2:20.000:0.000:-4.718","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","-8.400:0.000:-9.472","0.000:0.000:0.800","-4.200:0.000:7.851","0.000:0.000:0.800","-22.000:0.000:-3.645","0.000:0.000:-0.800","4.200:0.000:-0.853","0.000:0.000:0.800","8.400:0.000:2.648","0.000:0.000:0.800","-0.515:0.000:3.399","0.000:0.000:0.000","20.000:0.000:-4.718","0.000:0.000:1.300",99.177,"Nominal",0.000,1,"NavigateToSource:Forward"
