timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type
38.2318,18,8,376,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.458","0.000:0.000:1.200","-4.000:0.000:0.177","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
38.3341,18,8,377,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.581","0.000:0.000:1.200","-4.000:0.000:0.381","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
38.4372,18,8,378,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.704","0.000:0.000:1.200","-4.000:0.000:0.587","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
38.5386,18,8,379,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.826","0.000:0.000:1.200","-4.000:0.000:0.790","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
38.6404,18,8,380,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.948","0.000:0.000:1.200","-4.000:0.000:0.994","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
38.7406,18,8,381,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.069","0.000:0.000:1.200","-4.000:0.000:1.194","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
38.8412,18,8,382,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.189","0.000:0.000:1.200","-4.000:0.000:1.395","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
38.9438,18,8,383,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.312","0.000:0.000:1.200","-4.000:0.000:1.601","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.0438,18,8,384,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.432","0.000:0.000:1.200","-4.000:0.000:1.801","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.1458,18,8,385,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.555","0.000:0.000:1.200","-4.000:0.000:2.004","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.2469,18,8,386,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.676","0.000:0.000:1.200","-4.000:0.000:2.207","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.3487,18,8,387,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.798","0.000:0.000:1.200","-4.000:0.000:2.410","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.4496,18,8,388,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.789","0.000:0.000:-1.200","-4.000:0.000:2.612","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.5525,18,8,389,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.666","0.000:0.000:-1.200","-4.000:0.000:2.818","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.6530,18,8,390,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.545","0.000:0.000:-1.200","-4.000:0.000:3.019","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.7552,18,8,391,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.423","0.000:0.000:-1.200","-4.000:0.000:3.223","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.8570,18,8,392,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.301","0.000:0.000:-1.200","-4.000:0.000:3.427","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
39.9571,18,8,393,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.180","0.000:0.000:-1.200","-4.000:0.000:3.627","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.0587,18,8,394,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:7.058","0.000:0.000:-1.200","-4.000:0.000:3.830","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.1601,18,8,395,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.937","0.000:0.000:-1.200","-4.000:0.000:4.033","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.2606,18,8,396,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.816","0.000:0.000:-1.200","-4.000:0.000:4.234","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.3613,18,8,397,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.695","0.000:0.000:-1.200","-4.000:0.000:4.436","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.4622,18,8,398,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.574","0.000:0.000:-1.200","-4.000:0.000:4.637","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.5633,18,8,399,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.453","0.000:0.000:-1.200","-4.000:0.000:4.840","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.6650,18,8,400,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.331","0.000:0.000:-1.200","-4.000:0.000:5.043","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.7678,18,8,401,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.208","0.000:0.000:-1.200","-4.000:0.000:5.249","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.8680,18,8,402,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:6.087","0.000:0.000:-1.200","-4.000:0.000:5.449","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
40.9701,18,8,403,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.965","0.000:0.000:-1.200","-4.000:0.000:5.653","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.0723,18,8,404,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.842","0.000:0.000:-1.200","-4.000:0.000:5.851","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.1744,18,8,405,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.720","0.000:0.000:-1.200","-4.000:0.000:5.647","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.2776,18,8,406,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.596","0.000:0.000:-1.200","-4.000:0.000:5.441","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.3794,18,8,407,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.474","0.000:0.000:-1.200","-4.000:0.000:5.237","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.4812,18,8,408,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.351","0.000:0.000:-1.200","-4.000:0.000:5.033","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.5826,18,8,409,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.230","0.000:0.000:-1.200","-4.000:0.000:4.831","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.6862,18,8,410,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:5.106","0.000:0.000:-1.200","-4.000:0.000:4.624","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.7885,18,8,411,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.983","0.000:0.000:-1.200","-4.000:0.000:4.419","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.8911,18,8,412,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.860","0.000:0.000:-1.200","-4.000:0.000:4.214","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
41.9928,18,8,413,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.738","0.000:0.000:-1.200","-4.000:0.000:4.010","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
42.0950,18,8,414,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.615","0.000:0.000:-1.200","-4.000:0.000:3.806","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
42.1964,18,8,415,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.493","0.000:0.000:-1.200","-4.000:0.000:3.603","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
42.3000,18,8,416,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.369","0.000:0.000:-1.200","-4.000:0.000:3.396","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
42.4016,18,8,417,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.247","0.000:0.000:-1.200","-4.000:0.000:3.193","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
42.5048,18,8,418,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.123","0.000:0.000:-1.200","-4.000:0.000:2.986","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
42.6064,18,8,419,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:4.001","0.000:0.000:-1.200","-4.000:0.000:2.783","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
42.7064,18,8,420,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.881","0.000:0.000:-1.200","-4.000:0.000:2.583","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
42.8084,18,8,421,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.759","0.000:0.000:-1.200","-4.000:0.000:2.379","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
42.9087,18,8,422,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.638","0.000:0.000:-1.200","-4.000:0.000:2.178","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.0096,18,8,423,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.517","0.000:0.000:-1.200","-4.000:0.000:1.977","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.1101,18,8,424,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.397","0.000:0.000:-1.200","-4.000:0.000:1.776","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.2107,18,8,425,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.276","0.000:0.000:-1.200","-4.000:0.000:1.574","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.3113,18,8,426,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.155","0.000:0.000:-1.200","-4.000:0.000:1.373","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.4139,18,8,427,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:3.032","0.000:0.000:-1.200","-4.000:0.000:1.168","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.5168,18,8,428,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.909","0.000:0.000:-1.200","-4.000:0.000:0.962","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.6200,18,8,429,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.785","0.000:0.000:-1.200","-4.000:0.000:0.756","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.7208,18,8,430,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.664","0.000:0.000:-1.200","-4.000:0.000:0.554","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.8218,18,8,431,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.543","0.000:0.000:-1.200","-4.000:0.000:0.352","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
43.9246,18,8,432,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.419","0.000:0.000:-1.200","-4.000:0.000:0.147","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.0272,18,8,433,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.296","0.000:0.000:-1.200","-4.000:0.000:-0.059","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.1286,18,8,434,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.175","0.000:0.000:-1.200","-4.000:0.000:-0.261","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.2287,18,8,435,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:2.054","0.000:0.000:-1.200","-4.000:0.000:-0.462","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.3312,18,8,436,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.931","0.000:0.000:-1.200","-4.000:0.000:-0.667","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.4332,18,8,437,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.809","0.000:0.000:-1.200","-4.000:0.000:-0.871","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.5344,18,8,438,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.688","0.000:0.000:-1.200","-4.000:0.000:-1.073","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.6346,18,8,439,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.567","0.000:0.000:-1.200","-4.000:0.000:-1.273","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.7350,18,8,440,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.447","0.000:0.000:-1.200","-4.000:0.000:-1.474","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.8378,18,8,441,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.323","0.000:0.000:-1.200","-4.000:0.000:-1.680","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
44.9402,18,8,442,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.201","0.000:0.000:-1.200","-4.000:0.000:-1.885","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.0413,18,8,443,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:1.079","0.000:0.000:-1.200","-4.000:0.000:-2.087","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.1434,18,8,444,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.957","0.000:0.000:-1.200","-4.000:0.000:-2.291","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.2451,18,8,445,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.835","0.000:0.000:-1.200","-4.000:0.000:-2.494","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.3473,18,8,446,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.712","0.000:0.000:-1.200","-4.000:0.000:-2.699","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.4503,18,8,447,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.589","0.000:0.000:-1.200","-4.000:0.000:-2.905","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.5507,18,8,448,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.468","0.000:0.000:-1.200","-4.000:0.000:-3.106","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.6536,18,8,449,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.345","0.000:0.000:-1.200","-4.000:0.000:-3.311","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.7560,18,8,450,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.222","0.000:0.000:-1.200","-4.000:0.000:-3.516","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.8587,18,8,451,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:0.098","0.000:0.000:-1.200","-4.000:0.000:-3.722","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
45.9600,18,8,452,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.023","0.000:0.000:-1.200","-4.000:0.000:-3.924","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.0628,18,8,453,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.146","0.000:0.000:-1.200","-4.000:0.000:-4.130","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.1648,18,8,454,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.269","0.000:0.000:-1.200","-4.000:0.000:-4.334","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.2663,18,8,455,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.391","0.000:0.000:-1.200","-4.000:0.000:-4.537","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.3682,18,8,456,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.513","0.000:0.000:-1.200","-4.000:0.000:-4.740","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.4686,18,8,457,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.633","0.000:0.000:-1.200","-4.000:0.000:-4.941","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.5711,18,8,458,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.756","0.000:0.000:-1.200","-4.000:0.000:-5.146","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.6738,18,8,459,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.880","0.000:0.000:-1.200","-4.000:0.000:-5.352","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.7756,18,8,460,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.002","0.000:0.000:-1.200","-4.000:0.000:-5.555","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.8774,18,8,461,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.124","0.000:0.000:-1.200","-4.000:0.000:-5.759","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
46.9793,18,8,462,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.246","0.000:0.000:-1.200","-4.000:0.000:-5.752","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
47.0796,18,8,463,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.367","0.000:0.000:-1.200","-4.000:0.000:-5.551","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
47.1811,18,8,464,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.488","0.000:0.000:-1.200","-4.000:0.000:-5.349","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
47.2832,18,8,465,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.611","0.000:0.000:-1.200","-4.000:0.000:-5.144","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
47.3847,18,8,466,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.733","0.000:0.000:-1.200","-4.000:0.000:-4.941","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
47.4867,18,8,467,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.855","0.000:0.000:-1.200","-4.000:0.000:-4.737","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
47.5879,18,8,468,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.977","0.000:0.000:-1.200","-4.000:0.000:-4.535","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
47.6910,18,8,469,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.100","0.000:0.000:-1.200","-4.000:0.000:-4.329","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
47.7921,18,8,470,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-2.222","0.000:0.000:-1.200","-4.000:0.000:-4.126","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
